0.931797,-0.0214242,-0.33253,0.426882,-0.427438,-0.620709,0.575936,0.379268,-0.398671,0.150785,-0.233765,1.17746,0.485765,0.567683,-0.197484,0.356456,0.677562,-1.40357,0.0964887,-0.21529,0.517545,-0.0882196,0.879477,0.986021,0.691086,1.08671,0.0510115,1.38474,-1.03064,-0.929357
0.263058,-0.880278,0.172083,-0.0845697,0.212049,-0.0751841,0.942735,0.0112209,-0.240647,-0.372255,-0.615105,0.883371,-0.158479,-0.31597,-1.0852,-0.442965,0.159113,-1.111,0.6879,-0.655846,0.0616137,-0.0921119,0.678268,0.893699,0.870693,0.943538,-0.38735,0.877638,-0.305552,-1.26313
2.67958,-1.71248,0.262768,1.0704,0.729208,0.134579,-1.46548,-0.325149,-0.811678,0.310276,-1.29562,1.10496,-0.88467,-0.922941,-2.10612,-0.531339,0.822783,-0.400068,1.01515,0.871048,0.591641,-2.34858,3.92831,1.54415,0.133691,1.85518,-1.41071,1.1572,1.04045,-0.933707
0.167116,-1.07393,0.138387,0.338453,-0.156336,-0.918416,0.184104,0.686513,-0.692083,0.9908,-1.19414,0.843065,-1.21359,-0.261969,-1.74732,0.273797,0.840014,-0.388238,1.02104,-1.02317,-0.187503,0.718257,2.33615,0.171553,1.06734,0.915238,-0.107986,2.10169,-0.984815,-0.783277
3.776,-5.10597,-1.76469,-0.609068,0.470452,0.762922,-1.22339,0.0977714,-0.525997,0.518706,0.0297356,1.71754,0.240929,-1.32011,0.752415,0.262572,1.44669,0.505668,3.56267,1.19863,1.88764,-3.13279,2.67818,3.59313,0.0721051,2.99796,-1.95286,1.09432,-2.79405,-1.45245
1.34349,-3.84361,-0.459793,0.966719,0.292764,0.228132,-1.38445,-0.447304,-1.55082,-2.55959,-2.29892,0.130755,-0.320954,1.03512,-0.557063,0.0135117,-0.807162,-2.26966,2.24443,-1.1363,0.275843,-3.82625,3.21232,0.0527969,-2.14781,1.81817,-0.329025,3.36729,-2.04975,-0.681887
1.2254,-1.30727,0.322507,0.816994,-0.707202,-0.651216,-0.119696,0.223135,-0.919979,-0.0540727,0.307484,0.878528,0.154022,-0.167332,-0.934989,-0.324289,-0.298683,-0.727437,0.0936142,-0.899388,0.279749,-0.0759184,0.357809,0.882253,-0.155546,0.905654,-0.698625,1.29815,-1.01051,-0.821382
0.902113,-0.895982,-0.153951,0.515023,0.121458,-0.0348516,0.364425,-0.183683,-0.218358,-0.0646736,-0.362896,0.324752,0.136246,-0.389958,-1.10134,-0.129728,0.489283,-0.395979,0.563072,-0.102387,-0.459347,0.716029,0.325104,0.137402,0.540209,0.270877,0.358042,0.992851,-0.18565,-0.448472
1.13059,-0.977842,-0.451251,1.03583,-0.278619,-0.283949,0.587342,-0.150168,-0.158156,0.448263,-0.205416,0.506144,-0.109828,-1.31989,-0.376362,-0.191894,1.20034,-1.34249,0.471599,-0.463666,-0.700874,-0.0109558,0.847495,0.514989,0.29539,0.280886,-0.209203,1.31719,-0.83742,-0.715793
1.15587,-0.525546,-0.067373,0.274072,0.732666,-0.85968,0.953476,0.373186,-0.90691,0.292755,0.281658,0.317199,-0.151554,-1.26104,-1.15172,-1.13557,0.110436,-0.898337,0.932652,-0.156386,-0.0599526,0.528346,1.54213,1.35332,0.494333,0.333627,-0.172507,1.20538,-0.0490692,-0.501161
1.84382,-1.97229,-0.493973,0.720535,0.97236,-0.387337,-0.838989,-0.381573,-0.442743,1.54889,-1.02246,1.54204,-0.682591,-0.425435,-1.70015,-0.193637,1.44565,-0.237151,1.00124,1.23206,0.433378,-1.90475,3.24675,2.60282,0.233936,1.72018,-0.75282,1.63587,-0.234892,-0.642766
0.926497,-2.59087,-0.373519,0.289991,-0.140246,0.31474,0.99353,-0.27802,-0.572042,1.06443,-0.858761,1.07094,-1.39131,-0.514573,-0.0833037,0.445929,-0.473145,-0.885108,1.97448,-0.942769,-0.584161,-0.160387,2.89519,0.670485,2.36242,1.33377,-0.953862,1.80219,-1.26285,-1.52026
2.10978,-1.63266,-0.292754,0.491902,-0.704927,-1.19008,1.22658,-0.520028,0.529063,0.0244247,0.0110948,1.75522,-0.158733,-1.17248,-0.295328,-0.67485,1.54086,-0.18412,0.448182,-0.775064,-0.114691,-0.00261093,0.352152,0.609692,0.369711,1.37814,-0.551643,0.813863,-1.23589,-1.43884
3.13634,-4.68777,-2.44874,-0.410802,1.68621,-1.4981,-1.79397,-0.838074,-1.6094,-1.63063,-0.0828696,0.73402,-0.799526,-2.02908,-1.16342,-0.523925,-0.0914199,-1.42758,0.0372841,0.270318,3.28988,-2.34571,1.56237,3.40863,-2.04501,2.62244,-4.05908,3.09965,-3.41246,-3.21425
1.11948,-3.30862,-0.104157,-0.13681,1.21566,-1.14423,-0.583504,-1.3567,-0.462917,-0.483962,0.482772,2.50352,0.28025,-0.489927,-0.658608,-0.502912,0.776504,-0.394566,0.675491,-1.99083,1.97001,-1.46126,1.47107,1.3478,-0.930596,2.62187,-1.44931,2.26575,-1.9535,-0.488179
1.29893,-1.35337,0.574446,-0.809682,0.896417,-1.28719,-1.08426,-0.533555,-1.14696,0.767373,0.0374887,1.35438,1.20021,-0.509932,-2.87568,-1.39557,1.53058,-0.0716861,1.93798,-1.82418,-0.624046,-0.259371,2.13343,0.266977,1.56246,1.20678,1.70594,0.9092,-2.19461,-1.955
2.74479,-1.10753,1.23226,2.13013,0.368093,-0.293511,1.2152,-0.329076,-1.48202,0.0307562,0.0330056,0.0812328,-1.16534,-1.00632,-2.22362,-1.51522,2.08608,-1.09615,0.594468,-1.77697,-0.264431,0.34136,1.50117,-0.0128179,1.05852,0.561983,-0.0139757,1.25658,-1.75217,0.608283
1.59818,-0.924315,0.414047,0.562839,-0.518239,-1.08819,0.472661,-0.013409,-0.248475,-0.230729,-0.116066,0.81211,0.0231188,-0.164391,-1.36532,-0.467176,0.611412,0.0816623,0.0400779,-0.466435,0.499761,0.569539,0.582755,0.814498,0.812276,-0.424408,-0.158753,1.76021,-0.752512,-1.01073
0.981725,-1.36145,-0.0501178,1.12892,-0.325691,-0.881013,-0.550139,-0.0879745,-1.17372,-0.672253,-0.0180036,0.705248,-0.703755,-0.618159,-1.8904,-0.858954,1.02342,-0.258923,0.528567,-1.07228,-0.468059,0.636476,0.767457,0.771891,1.15751,0.771913,-0.307907,1.85122,-0.653107,-0.465872
2.50262,-2.58128,-2.11562,0.853162,0.280632,-0.420098,-0.786238,-2.17926,-0.657465,-1.02373,-3.67519,-0.423598,-0.184132,0.160327,1.92044,-0.249683,-2.01496,-1.85375,-0.215479,0.399347,-0.0982615,-0.703732,3.47232,3.13114,0.146088,0.569761,0.512014,3.1084,-3.31868,-2.24923
0.713766,-0.833311,0.153138,0.212244,0.136378,0.0317172,-0.151508,-0.51834,-0.672277,-0.272611,-0.150866,0.826613,-0.443961,-0.374965,-1.64117,-0.755351,0.0881392,0.14295,0.202852,-0.268887,-0.223231,0.485091,0.908609,0.603953,1.10764,0.286589,-0.20962,1.39163,-0.972113,0.0679891
1.70978,-1.04089,-0.0792361,0.296557,1.12225,0.191827,0.281774,-0.641046,-1.15364,0.68895,0.067229,0.653383,-0.670622,-0.953062,-1.61313,-0.638528,-0.108246,-0.538764,0.433625,-0.888076,-0.377596,0.970774,0.55579,-0.161579,1.56206,0.587484,0.0480445,0.581743,-0.744992,-0.526113
1.10937,-0.84483,-0.00736776,0.726827,-0.761533,-0.246671,-0.50853,0.54406,-0.556769,0.955793,0.229271,0.706708,0.54767,-0.24048,-0.903582,0.0151445,0.315822,-0.992016,0.345113,-0.418152,0.10083,0.641396,0.361666,0.550419,1.01281,0.0950419,0.408829,1.74353,0.153359,-0.877153
3.73709,-2.67756,0.338104,-0.220982,-0.139816,-1.35328,-0.983552,-1.99359,-1.28268,-1.24381,-2.80876,0.979301,-0.253682,-0.766725,-1.81428,0.0654606,-2.42455,0.013943,0.654283,-0.0413287,0.524985,-2.13202,2.03159,1.8847,-2.14999,1.39989,-2.73431,2.9798,-0.138525,-1.49855
1.81473,-1.97244,0.00847247,-0.167618,-0.331933,-0.313901,0.266052,-0.479403,-0.940401,0.285593,-0.438526,1.0467,-0.0292409,0.0310997,-1.15832,0.169169,0.488595,-1.00351,0.737612,-0.669789,-0.48246,0.0911428,1.02934,0.459792,1.14275,1.03134,-0.26991,1.53861,-0.794697,-0.644886
1.67376,-3.04049,2.02326,-0.0702837,0.439702,-0.020641,-0.613473,-1.09702,-0.370822,-2.37351,0.337554,1.39646,-0.711011,-1.73798,-1.0106,-1.59,0.0458792,1.7914,-0.657708,-0.412565,0.285372,2.36281,1.55467,0.167237,1.82327,0.590177,-2.06295,1.79226,-3.41791,1.17095
0.903599,-0.626643,-0.187367,0.526814,-0.0314451,-0.635701,0.781829,-0.167,0.192104,-0.998414,-0.414607,0.496083,-0.659117,0.176031,-0.754516,-0.0417996,0.213932,0.0677772,0.986976,-0.752572,-0.251776,0.420932,1.07043,-0.414767,0.77621,0.615572,-0.468118,0.196378,-0.961077,-0.771467
3.56401,-3.59691,0.477313,-0.369387,0.0231584,-1.10113,-0.446668,-1.95466,-0.743466,-1.84839,-2.65716,1.26825,0.0832388,-0.311581,-1.70186,0.496669,-1.73972,0.754559,0.763786,0.0016761,2.17564,-2.68969,2.42802,0.758379,-2.0111,1.04388,-2.67588,4.17077,-0.695551,-0.707478
1.06357,-0.796889,0.291526,0.965808,-0.0505209,-0.182642,0.254767,-0.176597,-0.884927,0.62756,-0.0870896,0.654208,0.209517,0.691414,-0.985621,-0.583754,0.412063,-1.24483,1.40833,0.553759,0.107797,-0.134097,1.05506,0.639188,0.508513,0.716267,-0.158366,0.95625,-1.14587,-0.0274395
2.49482,-1.98396,0.0225179,1.41103,1.21632,-0.525397,0.756682,-0.0563186,-0.49588,0.310251,0.100116,1.42699,0.228759,-1.67894,-0.781272,-1.48422,-0.0518948,-0.628846,1.79618,-0.852431,-0.0445157,-0.195049,1.81233,1.88708,0.376846,0.907266,-0.168924,0.893744,-1.20008,-0.319194
1.13562,-1.14541,-0.575444,-0.0996698,-0.575231,-0.551012,-0.305349,-0.437172,-0.696707,-0.0159941,-0.519351,0.410287,-0.263194,-0.165369,-1.55115,-0.395014,0.581141,-1.15922,0.769377,-0.533952,-0.427138,0.790901,1.06216,0.320474,1.08839,-0.336765,-0.0599311,1.9775,-0.311093,-0.673514
1.96232,-1.65264,-0.54408,0.730139,-1.2624,-0.007361,0.682526,0.0307001,0.475115,0.368446,0.232571,1.42446,0.337007,-0.734945,-0.828069,-0.481696,1.23697,-0.383141,0.234229,-2.13627,0.10727,-0.68976,0.498133,0.533192,1.01813,0.567036,-1.15555,1.06839,-1.06213,-2.03456
0.525208,-1.61454,0.553178,0.27944,0.499226,-0.289699,-0.0129866,0.618502,-0.703538,-0.0220893,-0.00972284,0.679104,-0.875453,-0.498297,-1.65833,-0.484078,0.623377,0.746243,0.169015,-0.902072,-0.710526,0.703048,0.602322,0.721225,1.53833,0.77734,0.093401,1.37253,-0.652923,-0.96797
1.29835,-1.10263,0.316075,0.899449,-0.31266,-0.839352,0.0984156,-0.28161,-0.305101,0.178357,-0.291601,0.607393,-0.453048,-0.587874,-1.42196,-0.463538,0.835566,0.135459,0.483583,-0.169787,0.252333,0.268904,0.815189,0.354629,0.400674,0.772988,0.0243918,1.63336,-1.2603,-0.449827
0.097231,-0.340615,-2.12474,0.983378,0.910005,0.430831,0.740268,-0.944161,-1.26747,0.71748,-0.203284,-0.253036,0.0822321,-1.06664,-2.95316,-0.620703,2.14105,0.603303,2.60223,-0.834287,-0.44723,-0.230877,1.0227,0.710795,1.47297,0.889467,-1.08105,1.05569,-1.64882,-0.336616
0.773714,-1.24642,-0.183459,0.706547,1.25176,0.341814,0.878789,0.0185581,-0.214404,0.562945,-0.358093,0.0424904,-0.134326,0.0771856,-0.880884,0.33468,-0.0735237,-0.317291,0.0240225,-0.428997,-0.0983902,-0.233229,0.793724,0.964506,1.13344,1.09316,-0.0769418,1.25444,-0.189018,-0.538825
1.66876,-1.18592,1.42861,0.618053,-0.0603585,-0.186428,-0.213796,0.0912772,-0.799018,-0.359888,-0.226389,1.26199,-0.452284,0.125524,-1.96127,-0.895239,-0.0409801,0.281174,0.178368,-0.134982,-0.394473,0.341334,1.06397,-0.221572,0.551894,0.618556,-0.614512,1.22721,-1.56628,-0.519643
1.12254,-1.94953,-0.938852,0.166396,-0.242126,-1.01325,-0.2831,-0.442465,-0.782102,0.225345,-1.10912,0.220611,-0.871661,-0.848494,-0.388585,0.506931,-0.393953,-0.836965,0.256394,-0.802594,-1.04786,0.326767,1.00193,0.389143,1.65268,1.5707,-0.167682,1.93912,-0.856034,-0.84104
2.62753,-1.5486,-0.180386,0.917381,-0.369473,-0.526423,1.05713,-0.0214234,-0.36974,-0.259213,-0.431066,1.58103,0.755531,-0.336477,-0.898276,-0.814239,0.567222,-1.09316,0.0233662,0.0731008,-0.107116,-1.165,0.343703,1.09321,0.255966,0.89298,-0.872997,0.777481,-1.28317,-1.58176
1.48201,-1.22468,0.132636,0.395236,-0.432606,-0.220408,1.10919,-0.950318,-0.224849,0.484225,0.0455117,1.24003,0.0846854,-0.0783462,-1.34685,0.0350152,0.0319131,-0.483595,0.498034,-0.301845,0.0695557,0.228156,0.0606603,0.0996659,1.27744,0.480562,-0.0579544,1.12596,-0.33762,-0.487297
4.20608,-0.641473,-3.35276,2.29989,1.57499,1.22815,-0.595682,0.158045,0.0971582,0.751832,-1.70221,0.534122,2.81092,-1.71883,0.844618,-0.61033,-0.392296,-2.21482,-1.46978,-0.58721,-1.53969,2.26267,0.711939,2.16471,0.231517,-1.07579,-0.201096,3.94854,-0.399865,-2.40156
1.14404,-1.17832,-0.0312981,0.873085,0.507328,-0.684005,0.472425,-0.688702,-1.33948,0.146548,0.206039,1.72954,-0.963589,-0.486309,-1.55693,-0.793774,0.905045,-0.330879,0.532665,-1.10272,-0.401745,1.04954,0.601396,0.234101,0.797312,0.211834,-0.0576245,1.16369,-0.605531,-0.578816
1.58717,-0.9132,-0.274874,0.397031,-0.0138296,-0.600212,-0.220889,-0.823071,-1.00663,0.0268811,0.40751,1.12519,-0.142089,0.0782969,-1.20297,-0.226276,0.855296,-1.1523,-0.346296,-0.949145,-0.130627,0.888451,0.641003,0.458488,1.27267,0.487638,-0.379882,0.634994,-0.873857,-0.409505
0.803121,-1.55324,-0.38912,0.424225,0.244178,-0.365346,0.644061,0.364623,-0.537571,0.480732,-0.659523,0.784091,0.020088,-0.136965,-0.846024,0.0765741,0.772449,-1.20499,0.223674,-0.374785,-0.621622,0.552134,0.746451,0.583157,0.942248,0.931079,0.269079,1.57181,-0.931758,-0.568081
0.867438,-1.21397,0.631239,0.481166,0.323525,-0.565405,0.756941,-0.422635,-0.405574,-0.158617,-0.271328,1.17081,-0.0841564,-0.192732,-0.488013,-0.482874,0.190662,-0.0627955,0.476967,0.0931238,-0.323626,-0.0980262,0.744806,1.08102,1.04094,0.774787,-0.412607,1.01729,-0.391205,-1.07607
2.7825,-1.54852,0.934079,1.89937,-0.0116742,-1.80079,0.819983,-1.38096,-2.46891,-0.357221,0.295533,2.21523,-0.0832688,0.908001,-2.38203,-0.722291,1.81563,0.588333,0.703526,-0.799778,-0.858787,0.175696,-2.01329,-0.157981,2.45544,-0.549885,-1.29059,2.33207,-0.697858,-0.428803
1.56568,-0.932366,-0.473926,0.777185,-0.554385,-0.450237,0.628319,-0.985691,-0.339589,-0.154667,-0.0470551,0.487472,-0.222417,-0.370542,-0.970495,0.360387,0.610997,-0.58787,0.573513,-0.238441,-0.650609,0.498886,1.15179,0.872728,0.475591,0.712149,-0.425317,1.33692,-0.218708,-0.96022
0.423357,-1.41357,0.354323,0.907324,0.518758,-0.0688977,0.876949,0.327496,-0.568097,0.435703,-0.127192,0.683853,0.211109,-1.14718,-0.477303,-0.144516,0.682426,-1.37046,0.0765916,-0.391226,-0.187775,0.301499,0.626848,0.782115,1.17342,0.493207,0.325986,1.19286,-0.956952,-0.491431
1.27367,-1.34528,-0.000161163,0.325675,0.374462,-0.59085,1.19776,-0.201623,-1.16885,0.813408,0.00311677,0.811483,-0.112844,-0.555607,-0.985396,-0.730877,0.531241,-1.32198,0.737085,-0.512921,-0.211498,-0.0280601,1.00642,1.22432,0.822956,0.631934,-0.301173,1.72017,-0.969247,-0.488788
1.50273,-0.586161,-0.265422,0.11051,-0.368988,0.23834,-0.101249,-1.06972,-0.689031,-0.530052,0.135436,1.38034,0.0480697,0.369429,-0.581152,0.0884482,0.476903,-2.05528,0.15937,0.084756,-0.321708,0.570297,0.921998,2.05732,0.911981,1.11991,-0.0544686,2.76791,-1.29222,-0.345717
0.640493,-1.68976,0.345107,0.654856,-0.510073,-0.335603,0.483425,-0.339175,-0.701419,0.12751,-0.232696,0.901763,0.181278,-0.684977,-1.42561,-0.37046,0.36475,-0.834325,0.332846,0.200678,-0.463244,0.796818,0.948741,0.97803,1.11293,0.336742,0.290619,1.82818,-0.083859,-0.202425
2.76811,-1.69076,-0.601211,0.298231,-0.498295,-1.14838,-0.133295,0.507233,-0.564489,0.153132,0.43123,0.596756,-0.0640627,-0.0903217,-1.46815,-0.677602,0.665696,1.18312,0.405699,-0.931294,0.110902,1.95716,0.305871,0.745917,0.89181,1.22694,0.534416,0.745922,-0.706587,-1.43431
1.4187,-3.43739,-0.261149,0.0929527,0.496264,-0.548875,0.337305,-1.46003,-0.779584,-0.78141,1.28572,0.509236,-0.178352,-0.0318813,-1.00531,-1.3745,0.280035,-1.14811,-0.627005,-0.995816,1.12978,-0.160072,1.34573,1.32354,0.0579591,2.01179,-1.4336,1.56395,-1.31489,-1.10443
0.858307,-1.49583,-0.154264,-0.220025,0.653201,-0.598514,1.12404,-0.836713,0.165903,0.427353,-0.600603,0.689222,-0.234127,-0.276048,-1.38236,-0.345485,0.139431,-1.04449,0.719584,-0.522213,-0.0951299,0.204654,1.38487,0.383365,0.597606,1.06954,0.0221696,0.96632,-1.17819,-0.483952
1.23383,-2.08294,0.315877,0.3099,-0.123145,-0.168041,0.0465941,-0.0412425,-0.758309,0.787472,-0.18464,1.95201,1.17748,-0.0301617,-0.864494,0.137075,0.823932,-1.17106,1.53692,-0.200472,0.491919,0.0148907,0.376238,0.843013,0.611642,0.112284,-0.674848,1.89055,0.204139,-0.299608
0.37606,-1.59407,-0.273635,0.53104,-0.0949058,-0.0133015,0.149246,-0.0983678,-0.0161836,0.992261,-0.451073,0.187488,0.68273,-0.720874,-0.700122,-0.493328,0.751632,-0.110228,0.997908,0.00979625,-0.401734,-0.07352,1.14927,0.628964,1.25617,-0.0474981,-0.499011,1.09846,-0.568984,-0.222254
0.639363,-1.2261,1.14319,1.02475,-1.51361,-1.45368,0.0420722,-0.219163,-0.756528,-0.133629,0.194806,2.47247,0.0995398,0.279393,-0.834255,-0.287015,0.621049,0.824704,0.63391,-0.202598,0.895189,-0.350333,0.0544575,0.233076,0.417912,1.3636,-0.198943,1.6386,-2.05784,-0.959284
2.82294,-3.50619,3.49253,1.4497,1.35902,-1.59617,2.48145,-1.34576,-2.4682,2.52809,2.60371,1.13556,0.428468,0.800713,-3.88949,-1.64039,-1.99706,0.715264,4.77603,3.82179,2.23206,0.787659,2.37916,1.29575,0.867476,0.184272,3.46154,0.227004,-0.788252,0.864929
0.893326,-1.20156,0.568698,0.86425,-0.00249228,-0.772632,-0.443598,-0.246806,-1.31879,0.472316,-0.169454,0.233672,1.09114,0.0502096,-1.07549,-0.894564,-0.0517064,-0.804397,0.299323,-0.614937,-0.455444,-0.384884,1.68716,1.23252,0.184744,0.0669943,-0.456898,1.52033,-1.11827,0.098709
0.309499,-0.39667,-0.161256,0.0541328,-0.176107,0.255518,-0.021996,-0.00260624,0.00205824,0.217695,-0.0520994,0.0294276,0.25217,0.117035,-0.194057,-0.090577,-0.0124657,-0.305254,0.296358,0.193638,0.211139,-0.411985,0.333229,0.0407802,0.332068,0.322377,-0.380078,0.158066,0.237226,-0.0840725
0.652215,-0.421293,0.0622902,-0.0361632,0.918263,-0.0567311,1.00763,-0.33141,-0.583748,0.488197,-0.0999744,0.293831,0.404702,-0.325953,-0.880699,-0.101286,0.195461,-0.654962,0.818101,-0.419691,-0.37203,-0.351689,0.587061,1.16324,0.701172,0.476877,0.198289,1.10034,-0.438937,-0.388327
1.83929,0.131522,-1.53608,0.826177,-0.569578,1.00518,0.413578,-0.500007,-0.948874,0.0308397,0.400215,0.203626,-0.365,-1.64706,-0.348898,1.0127,1.00841,-1.10697,0.587614,-0.543842,-0.857577,-0.623761,2.59057,1.82453,1.6313,0.116729,0.486918,1.98928,-1.23204,-1.78135
1.13906,-0.0494099,-0.89378,0.206134,1.16218,0.145473,-1.10193,-0.0741615,-0.665987,0.441367,-0.196717,1.27666,0.975252,0.135099,-1.05867,0.622444,2.22611,-1.7333,-0.391551,-0.381068,-1.41138,-0.278893,2.0898,1.46232,0.804493,0.571277,-0.568726,1.88947,-1.52672,0.114971
2.17989,-1.46738,-0.046422,0.999146,0.00899255,0.198617,1.0019,-0.682476,-0.595864,0.209815,0.355986,1.89883,1.06472,-0.748886,-1.08378,-0.593262,0.611328,-0.487805,0.246877,-0.658833,0.202985,-0.607954,0.863046,1.25251,-0.340111,1.62329,-1.37472,0.912421,-0.521156,-1.19792
0.79571,-2.43688,-0.316794,0.0700916,0.0689415,0.617288,-0.554454,0.116014,-0.598021,-0.322368,-0.557778,1.81602,-0.365629,-1.38681,-2.21039,0.0510129,0.477755,-1.15133,1.63942,-0.613705,-0.703495,-0.657109,0.407123,-0.171279,1.31865,0.553371,1.06132,1.65441,-0.968975,-0.524447
2.5597,-4.00271,-0.574668,-2.10733,3.27463,-1.91628,-0.337565,1.87092,0.322773,-1.69792,-0.635263,1.02827,1.4955,-0.69397,-0.235804,3.18641,0.523692,-2.87739,1.25159,-1.58783,-0.0261697,-0.195336,1.5434,0.794018,1.12663,-0.41811,-1.01464,2.21904,-2.96273,-0.285004
0.701565,-1.45563,-0.323757,0.174159,0.114028,-0.408978,0.874808,0.00511714,-0.286488,0.918594,-0.570272,1.06531,-0.458037,-0.464154,-0.398888,0.240182,1.24634,-1.46227,-0.100568,-0.155013,-0.00339114,0.556108,0.153009,0.907267,1.19081,0.446255,0.14223,1.21513,-0.88492,-0.19726
1.99517,-0.733042,-2.06517,0.0151656,1.86158,-0.497425,-0.0792113,0.282722,-0.569662,-0.35071,0.0743781,2.273,0.642171,-0.609333,0.284791,0.165328,0.614505,-0.82916,0.421604,-2.72528,-0.936837,-0.0468009,1.73842,2.05307,0.630438,0.0524865,-0.490743,2.70829,-1.36617,-1.00275
0.971824,-1.11914,-2.74038,-0.991077,-1.03948,-0.626957,2.26606,1.04513,-0.159902,-0.104383,-0.693481,1.73144,-0.972161,-1.41892,-1.19159,-0.30341,0.336221,-1.90519,1.22591,-1.30452,-0.495201,-1.8016,0.151978,1.49537,0.571764,1.37423,-0.126024,3.05695,-1.4933,0.117709
0.219619,-0.460325,0.042927,0.151934,0.687666,-0.199248,0.306356,-0.276793,-0.526167,0.153931,-0.0480006,0.718054,-0.384141,-0.32501,-1.10208,-0.0462867,0.536644,-0.123282,-0.214071,-0.48507,-0.634766,0.3316,0.329323,0.372067,0.53828,0.586178,-0.35735,0.793068,-0.996332,-0.267275
0.649835,-2.22283,-1.63146,-0.76168,0.513085,0.228127,0.349375,0.992407,-0.874694,0.104199,-0.600097,0.798662,-0.595596,-0.0383237,-0.782425,-0.828811,0.956006,-2.98486,-0.527667,-0.908325,-0.79945,0.836891,0.803369,0.430499,1.38035,0.965966,1.15555,1.33209,-1.42768,-0.552637
